,GEOID,east,north,south,west,lon,lat
2578,510839305004,-78.7945,36.7455,36.6904,-78.8914,-78.84295,36.71795
2579,510839306001,-78.9346,36.7596,36.6874,-79.0371,-78.98585,36.7235
2580,510839306002,-78.9027,36.7415,36.6846,-78.9738,-78.93825,36.71305
2581,510839306003,-78.8815,36.7804,36.7326,-78.9292,-78.90535,36.7565
2582,510839306004,-78.9163,36.7867,36.7381,-78.9616,-78.93895,36.7624
2583,510839308002,-78.8986,36.7354,36.6995,-78.919,-78.9088,36.71745
2584,510839308003,-78.8879,36.7064,36.6929,-78.9179,-78.9029,36.699650000000005
2585,510853201001,-77.4077,37.9213,37.7974,-77.5422,-77.47495,37.859350000000006
2586,510853201002,-77.4652,37.9365,37.7969,-77.6038,-77.53450000000001,37.8667
2587,510990405001,-77.0466,38.2391,38.1411,-77.1883,-77.11744999999999,38.1901
2588,510990405002,-77.0442,38.2743,38.2107,-77.1503,-77.09725,38.2425
2589,511019501011,-77.1472,37.8163,37.7094,-77.3456,-77.2464,37.76285
2590,511019501012,-77.0326,37.7616,37.6171,-77.2436,-77.13810000000001,37.689350000000005
2591,511019501021,-77.185,37.8462,37.7887,-77.3151,-77.25005,37.81745
2592,511019501022,-77.116,37.9103,37.7843,-77.2889,-77.20245,37.847300000000004
2593,511019501023,-77.0925,37.8134,37.7452,-77.1705,-77.1315,37.7793
2594,511019501024,-77.0256,37.787,37.6954,-77.1333,-77.07945000000001,37.7412
2595,511179301023,-78.0692,36.6013,36.5491,-78.1636,-78.1164,36.5752
2596,511179302001,-78.1136,36.7265,36.6761,-78.1862,-78.1499,36.7013
2597,511179302002,-78.1292,36.769,36.6841,-78.2174,-78.1733,36.72655
2598,511179302005,-78.0829,36.8015,36.734,-78.179,-78.13095,36.76775
2599,511179303001,-78.1325,36.7007,36.6062,-78.2262,-78.17935,36.65345
2600,511179303002,-78.1901,36.7601,36.6004,-78.2922,-78.24115,36.68025
2601,511179303003,-78.1678,36.8545,36.7111,-78.3617,-78.26474999999999,36.7828
2602,511179304001,-78.3364,36.8639,36.7173,-78.4669,-78.40164999999999,36.7906
2603,511179304002,-78.4226,36.8912,36.7957,-78.5633,-78.49295000000001,36.84345
2604,511179304003,-78.4179,36.7992,36.687,-78.5419,-78.4799,36.7431
2605,511410303022,-80.1449,36.675,36.5993,-80.2563,-80.20060000000001,36.63715
2606,511455004002,-77.941,37.5665,37.4406,-78.132,-78.0365,37.503550000000004
2607,511479301002,-78.2312,37.3681,37.268,-78.4053,-78.31825,37.31805
2608,511479301003,-78.2326,37.2792,37.195,-78.4444,-78.33850000000001,37.2371
2609,511479302011,-78.3891,37.3416,37.2813,-78.4715,-78.4303,37.31145
2610,511479302021,-78.4604,37.398,37.2865,-78.633,-78.5467,37.34225
2611,511479302022,-78.4053,37.3161,37.2456,-78.5595,-78.4824,37.28085
2612,511479302023,-78.5233,37.3047,37.2325,-78.6185,-78.5709,37.2686
2613,511479303001,-78.6044,37.3143,37.1929,-78.6925,-78.64845,37.253600000000006
2614,511479303002,-78.4428,37.2575,37.1979,-78.6203,-78.53155000000001,37.2277
2615,510853201004,-77.5619,38.0083,37.8651,-77.7404,-77.65115,37.9367
2616,510853202001,-77.5493,37.8731,37.7848,-77.693,-77.62115,37.82895
2617,510853202002,-77.5847,37.8157,37.7582,-77.7117,-77.6482,37.786950000000004
2618,510853202003,-77.6775,37.8758,37.753,-77.7863,-77.7319,37.8144
2619,510853203001,-77.5428,37.7826,37.6819,-77.664,-77.6034,37.73225
2620,510853204001,-77.448,37.7216,37.6778,-77.4932,-77.47059999999999,37.6997
2621,510853204002,-77.4876,37.7848,37.6861,-77.6123,-77.54995,37.73545
2622,510853205001,-77.4603,37.8164,37.7751,-77.5493,-77.5048,37.79575
2623,510853205002,-77.4766,37.7767,37.7121,-77.5388,-77.5077,37.7444
2624,510853205003,-77.5134,37.805,37.7442,-77.5847,-77.54905,37.7746
2625,510853207011,-77.3655,37.7266,37.6769,-77.4042,-77.38485,37.701750000000004
2626,510853207012,-77.3585,37.8114,37.7186,-77.4611,-77.4098,37.765
2627,511019502001,-76.9701,37.723,37.5618,-77.1027,-77.0364,37.642399999999995
2628,511019502002,-76.8144,37.6991,37.5225,-77.0143,-76.91435000000001,37.6108
2629,511019503002,-76.7862,37.5513,37.5176,-76.8169,-76.80154999999999,37.53445
2630,511030301001,-76.5063,37.8388,37.77,-76.6423,-76.5743,37.8044
2631,511030301002,-76.4181,37.8412,37.712,-76.5216,-76.46985000000001,37.7766
2632,511030301003,-76.483,37.7958,37.7006,-76.5617,-76.52235,37.7482
2633,511030301004,-76.4699,37.7747,37.6423,-76.587,-76.52844999999999,37.7085
2634,511030302001,-76.3628,37.8045,37.6955,-76.4918,-76.4273,37.75
2635,511030302002,-76.3618,37.7433,37.6817,-76.4745,-76.41815,37.7125
2636,511030302004,-76.3216,37.7144,37.666,-76.3858,-76.3537,37.6902
2637,511179305001,-78.4876,36.7584,36.6362,-78.5893,-78.53845,36.6973
2638,511179305002,-78.5197,36.8036,36.6554,-78.6485,-78.5841,36.7295
2639,511179306001,-78.2539,36.7234,36.5707,-78.3881,-78.321,36.64705
2640,511179306002,-78.3035,36.7441,36.5807,-78.4461,-78.3748,36.662400000000005
2641,511179307001,-78.0462,36.6105,36.5421,-78.4771,-78.26165,36.5763
2642,511179307002,-78.4567,36.6152,36.541,-78.6283,-78.54249999999999,36.5781
2643,511179308002,-78.5514,36.6638,36.6117,-78.6407,-78.59604999999999,36.63775
2644,511179308003,-78.6035,36.6909,36.598,-78.7135,-78.6585,36.64445
2645,511179308004,-78.609,36.6244,36.5414,-78.7403,-78.67465,36.5829
2646,511410303023,-80.0502,36.6984,36.587,-80.1579,-80.10405,36.642700000000005
2647,511430101001,-79.0923,37.0899,36.9394,-79.2297,-79.161,37.01465
2648,511430101002,-79.1919,37.1231,36.9238,-79.3039,-79.2479,37.02345
2649,511430101003,-79.2689,37.0349,36.902,-79.3684,-79.31864999999999,36.968450000000004
2650,511430102001,-79.2434,37.1329,37.0557,-79.2838,-79.2636,37.094300000000004
2651,511430102003,-79.2932,37.1375,37.0221,-79.3718,-79.3325,37.079800000000006
2652,511430103001,-79.3557,37.1211,36.9781,-79.4914,-79.42355,37.0496
2653,511430103002,-79.4691,37.0533,36.9433,-79.6123,-79.5407,36.9983
2654,510853201003,-77.5317,37.9414,37.8227,-77.693,-77.61234999999999,37.88205
2655,510853207021,-77.3266,37.7266,37.6676,-77.3849,-77.35575,37.6971
2656,510853207022,-77.2892,37.7978,37.6747,-77.3712,-77.33019999999999,37.73625
2657,510853208011,-77.3954,37.756,37.6837,-77.4704,-77.43289999999999,37.71985
2658,510853208032,-77.3809,37.6935,37.65,-77.4085,-77.3947,37.67175
2659,510853208041,-77.4177,37.694,37.6781,-77.44,-77.42885,37.68605
2660,510853208042,-77.4003,37.6847,37.6577,-77.4251,-77.4127,37.6712
2661,510853208051,-77.4193,37.6914,37.67,-77.4521,-77.4357,37.6807
2662,510853208052,-77.4019,37.6711,37.6417,-77.4403,-77.4211,37.656400000000005
2663,510853209001,-77.3449,37.6523,37.6241,-77.3977,-77.37129999999999,37.6382
2664,510853209002,-77.3303,37.6676,37.6365,-77.3838,-77.35704999999999,37.65205
2665,510853209003,-77.3402,37.6798,37.6473,-77.3995,-77.36985,37.66355
2666,510853210011,-77.3393,37.6195,37.6075,-77.3615,-77.35040000000001,37.6135
2667,510853210012,-77.3366,37.6369,37.6081,-77.3725,-77.35455,37.6225
2668,510853210021,-77.2881,37.6778,37.6349,-77.3402,-77.31415,37.65635
2669,510853210022,-77.2993,37.6396,37.6195,-77.3422,-77.32075,37.62955
2670,510853210023,-77.2981,37.6378,37.6121,-77.34,-77.31905,37.62495
2671,510853211002,-77.3707,37.6146,37.599,-77.3869,-77.3788,37.6068
2672,510853211003,-77.3776,37.6241,37.5953,-77.4063,-77.39195000000001,37.609700000000004
2673,510853212012,-77.322,37.6014,37.5807,-77.3531,-77.33755,37.591049999999996
2674,511030303001,-76.415,37.6957,37.6507,-76.4771,-76.44605,37.6732
2675,511030303002,-76.3849,37.6773,37.6485,-76.4365,-76.41069999999999,37.6629
2676,511030303003,-76.2902,37.6563,37.6104,-76.4413,-76.36574999999999,37.63335
2677,511030303004,-76.2794,37.6817,37.6137,-76.3893,-76.33435,37.6477
2678,511059501001,-83.0312,36.8346,36.7614,-83.1325,-83.08185,36.798
2679,511059501002,-82.9918,36.8555,36.7853,-83.0909,-83.04135,36.8204
2680,511059501003,-82.8631,36.8932,36.7954,-83.0033,-82.9332,36.844300000000004
2681,511059501004,-82.8235,36.8781,36.772,-83.0531,-82.9383,36.825050000000005
2682,511059501005,-82.921,36.7972,36.7602,-83.0332,-82.97710000000001,36.7787
2683,511059502001,-82.8898,36.7806,36.7304,-83.0155,-82.95265,36.7555
2684,511059502002,-82.7873,36.8386,36.7529,-82.9249,-82.8561,36.79575
2685,511199509001,-76.6091,37.7703,37.6336,-76.7511,-76.6801,37.70195
2686,511199509002,-76.5796,37.7443,37.6668,-76.6942,-76.6369,37.70555
2687,511199510001,-76.4703,37.6203,37.5333,-76.5718,-76.52105,37.5768
2688,511199510003,-76.5781,37.6801,37.5861,-76.6959,-76.637,37.6331
2689,511199510004,-76.5459,37.6407,37.5614,-76.6229,-76.5844,37.60105
2690,511199511001,-76.4349,37.6128,37.5591,-76.5146,-76.47475,37.58595
2691,511199511002,-76.407,37.5766,37.5103,-76.4765,-76.44175,37.54345
2692,511199511003,-76.4089,37.6123,37.5628,-76.4874,-76.44815,37.58755
2693,511199512001,-76.3352,37.5812,37.5103,-76.4323,-76.38374999999999,37.54575
2694,511210201001,-80.4154,37.2334,37.2131,-80.4408,-80.4281,37.22325
2695,511210201002,-80.4157,37.2279,37.221,-80.4252,-80.42045,37.22445
2696,511210202011,-80.4459,37.2185,37.2009,-80.469,-80.45745,37.2097
2697,511210202013,-80.444,37.2173,37.2086,-80.4534,-80.4487,37.21295
2698,511210202015,-80.4262,37.2268,37.2036,-80.4504,-80.4383,37.215199999999996
2699,511210202021,-80.4031,37.2085,37.1761,-80.45,-80.42654999999999,37.1923
2700,511430109002,-79.3781,36.7784,36.6913,-79.5275,-79.4528,36.734849999999994
2701,511430110011,-79.5582,36.7285,36.6227,-79.6894,-79.6238,36.6756
2702,511430110012,-79.5305,36.6663,36.6069,-79.6078,-79.56915000000001,36.6366
2703,511430110013,-79.4876,36.6586,36.6047,-79.5524,-79.52000000000001,36.63165
2704,511430110021,-79.4038,36.7367,36.665,-79.5864,-79.49510000000001,36.70085
2705,511430110022,-79.4601,36.7025,36.6391,-79.5645,-79.5123,36.6708
2706,511430111001,-79.5178,36.6234,36.5408,-79.629,-79.57339999999999,36.5821
2707,511430112001,-79.4145,36.6391,36.5987,-79.5018,-79.45815,36.6189
2708,511430112002,-79.4905,36.6189,36.5407,-79.5627,-79.5266,36.5798
2709,511430113001,-79.4,36.6644,36.6175,-79.4402,-79.4201,36.640950000000004
2710,511430113002,-79.3654,36.6785,36.6168,-79.4196,-79.3925,36.64765
2711,511430113003,-79.4147,36.6786,36.6175,-79.4876,-79.45115,36.64805
2712,511430114001,-79.3591,36.6892,36.6486,-79.4038,-79.38145,36.6689
2713,510853212013,-77.2877,37.5936,37.5602,-77.3298,-77.30875,37.5769
2714,510853212021,-77.3531,37.6075,37.5875,-77.3828,-77.36795000000001,37.5975
2715,510853212022,-77.2963,37.5987,37.5599,-77.3614,-77.32885,37.5793
2716,510853213002,-77.2978,37.6127,37.5904,-77.3317,-77.31475,37.60155
2717,510853213003,-77.2609,37.6092,37.552,-77.3174,-77.28915,37.580600000000004
2718,510853214011,-77.1834,37.7312,37.6272,-77.3086,-77.24600000000001,37.6792
2719,510853214021,-77.2214,37.6554,37.5919,-77.3004,-77.26089999999999,37.62365
2720,510853214022,-77.2176,37.6218,37.5364,-77.2731,-77.24535,37.5791
2721,510853214031,-77.108,37.6858,37.547,-77.2422,-77.1751,37.6164
2722,510872001042,-77.5471,37.6185,37.6011,-77.5647,-77.55590000000001,37.6098
2723,510872001051,-77.5592,37.6122,37.6018,-77.5787,-77.56895,37.607
2724,510872001052,-77.5636,37.6279,37.6074,-77.5783,-77.57095,37.61765
2725,510872001053,-77.5539,37.6324,37.6115,-77.5743,-77.5641,37.62195
2726,510872001062,-77.5723,37.6073,37.5963,-77.5911,-77.5817,37.6018
2727,510872001063,-77.5759,37.6036,37.5953,-77.5945,-77.5852,37.599450000000004
2728,510872001071,-77.5664,37.5963,37.5882,-77.5983,-77.58234999999999,37.59225
2729,510872001073,-77.5945,37.5979,37.5835,-77.6283,-77.6114,37.5907
2730,510872001081,-77.5259,37.5767,37.5555,-77.5777,-77.55179999999999,37.566100000000006
2731,510872001082,-77.5706,37.5876,37.5554,-77.6543,-77.61245,37.5715
2732,510872001091,-77.5517,37.5924,37.5693,-77.5725,-77.5621,37.58085
2733,510872001121,-77.5911,37.6075,37.5963,-77.6071,-77.59909999999999,37.6019
2734,511059502003,-82.8768,36.7652,36.7099,-82.9941,-82.93545,36.73755
2735,511059502004,-82.7713,36.8117,36.707,-82.91,-82.84065,36.75935
2736,511059503002,-83.0065,36.7669,36.7399,-83.0316,-83.01905,36.7534
2737,511059503003,-82.9991,36.7587,36.6934,-83.0833,-83.0412,36.72605
2738,511059503004,-82.9616,36.7355,36.698,-83.0281,-82.99485,36.716750000000005
2739,511059504001,-83.1198,36.6897,36.5938,-83.3105,-83.21515,36.64175
2740,511059504002,-82.9484,36.674,36.5937,-83.2116,-83.08000000000001,36.633849999999995
2741,511059504003,-82.8752,36.722,36.6328,-83.096,-82.9856,36.677400000000006
2742,511059505001,-83.2083,36.729,36.6606,-83.365,-83.28665,36.6948
2743,511210203001,-80.4182,37.2812,37.2306,-80.497,-80.4576,37.2559
2744,511210203002,-80.4314,37.259,37.2154,-80.4919,-80.46164999999999,37.2372
2745,511210203004,-80.4272,37.2433,37.2375,-80.4355,-80.43135000000001,37.240399999999994
2746,511210203005,-80.4223,37.2418,37.2317,-80.435,-80.42865,37.23675
2747,511210203006,-80.4177,37.2393,37.2312,-80.4267,-80.4222,37.23525
2748,511210204002,-80.4106,37.2563,37.2461,-80.4267,-80.41865,37.2512
2749,511210204003,-80.422,37.2521,37.2433,-80.4314,-80.4267,37.247699999999995
2750,511210204005,-80.4149,37.2468,37.2374,-80.4225,-80.4187,37.2421
2751,511210205001,-80.4092,37.2399,37.2317,-80.4211,-80.41515,37.2358
2752,511210205002,-80.4056,37.2463,37.2346,-80.4195,-80.41255000000001,37.240449999999996
2753,511210205003,-80.385,37.265,37.2379,-80.4149,-80.39995,37.251450000000006
2754,511210205004,-80.34,37.2925,37.2426,-80.4199,-80.37995000000001,37.26755
2755,511210206001,-80.3634,37.2467,37.2128,-80.4071,-80.38525,37.229749999999996
2756,511210206003,-80.3978,37.2405,37.2258,-80.4143,-80.40605,37.233149999999995
2757,511210207001,-80.4058,37.2337,37.217,-80.4202,-80.413,37.22535
2758,511210207002,-80.3991,37.2219,37.1935,-80.4321,-80.41560000000001,37.2077
2759,511210207004,-80.3625,37.2213,37.1796,-80.4132,-80.38785,37.200450000000004
2760,511210208002,-80.3893,37.141,37.1302,-80.4073,-80.3983,37.1356
2761,511210208003,-80.3742,37.158,37.1325,-80.4186,-80.3964,37.145250000000004
2762,511210208004,-80.3234,37.1918,37.1339,-80.4236,-80.3735,37.16285
2763,511210209002,-80.3086,37.1339,37.1063,-80.4002,-80.3544,37.120099999999994
2764,511210209003,-80.2982,37.1582,37.1104,-80.3742,-80.33619999999999,37.134299999999996
2765,511210210001,-80.4127,37.1323,37.1023,-80.4671,-80.4399,37.1173
2766,511479303003,-78.4413,37.2379,37.0852,-78.6409,-78.5411,37.161550000000005
2767,511479303004,-78.378,37.236,37.0783,-78.4908,-78.4344,37.15715
2768,511479303005,-78.2381,37.239,37.0881,-78.4089,-78.3235,37.16355
2769,511498501002,-77.3478,37.2848,37.2411,-77.3775,-77.36265,37.262950000000004
2770,511498502001,-77.3159,37.2901,37.2414,-77.3569,-77.3364,37.26575
2771,511498502002,-77.3066,37.2482,37.2135,-77.3656,-77.3361,37.230850000000004
2772,511498502004,-77.3083,37.2498,37.2237,-77.328,-77.31815,37.23675
2773,511498503011,-77.2584,37.2337,37.1953,-77.2951,-77.27674999999999,37.2145
2774,511498503012,-77.2933,37.2662,37.215,-77.3311,-77.3122,37.2406
2775,511498503013,-77.2639,37.2737,37.2205,-77.3093,-77.28659999999999,37.2471
2776,511498503021,-77.1875,37.321,37.2583,-77.2972,-77.24235,37.289649999999995
2777,511498503022,-77.2145,37.2676,37.2268,-77.286,-77.25025,37.2472
2778,510872001122,-77.6061,37.6099,37.5969,-77.6193,-77.61269999999999,37.6034
2779,510872001124,-77.6176,37.6117,37.5975,-77.6403,-77.62895,37.6046
2780,510872001161,-77.5776,37.619,37.6073,-77.5905,-77.58405,37.613150000000005
2781,510872001162,-77.5852,37.6186,37.6036,-77.6011,-77.59315000000001,37.6111
2782,510872001163,-77.5844,37.6219,37.6071,-77.6073,-77.59585,37.6145
2783,510872001191,-77.5606,37.671,37.6324,-77.6052,-77.5829,37.6517
2784,510872001192,-77.5364,37.6811,37.6459,-77.5832,-77.5598,37.6635
2785,510872001194,-77.5593,37.649,37.6408,-77.5688,-77.56405,37.6449
2786,510872001201,-77.6341,37.638,37.624,-77.6516,-77.64285000000001,37.631
2787,510872001202,-77.6311,37.6477,37.63,-77.6547,-77.6429,37.638850000000005
2788,510872001203,-77.6111,37.6692,37.6398,-77.6545,-77.6328,37.6545
2789,510872001212,-77.6118,37.6535,37.6355,-77.6341,-77.62295,37.6445
2790,510872001213,-77.6135,37.6472,37.6318,-77.6313,-77.6224,37.6395
2791,510872001222,-77.6135,37.6332,37.6205,-77.6322,-77.62285,37.626850000000005
2792,510872001223,-77.6258,37.6372,37.6227,-77.6385,-77.63215,37.62995
2793,510872001231,-77.6356,37.6244,37.6117,-77.6439,-77.63974999999999,37.61805
2794,510872001232,-77.6362,37.6244,37.6027,-77.6522,-77.6442,37.613550000000004
2795,510872001242,-77.6164,37.6218,37.6099,-77.6375,-77.62695,37.61585
2796,510872001251,-77.5505,37.6328,37.6251,-77.5605,-77.5555,37.62895
2797,510872001252,-77.5523,37.6378,37.6243,-77.5692,-77.56075,37.63105
2798,510872001261,-77.5355,37.6365,37.626,-77.5564,-77.54595,37.631249999999994
2799,510872001263,-77.5557,37.6408,37.6342,-77.5641,-77.5599,37.6375
2800,510872001271,-77.5692,37.6353,37.6177,-77.5852,-77.5772,37.6265
2801,510872001272,-77.5743,37.6419,37.6206,-77.5982,-77.58625,37.63125
2802,510872001281,-77.588,37.6461,37.6329,-77.6163,-77.60215,37.6395
2803,510872001282,-77.5856,37.6576,37.6398,-77.6158,-77.60069999999999,37.648700000000005
2804,510872001291,-77.5403,37.6955,37.6558,-77.6155,-77.5779,37.675650000000005
2805,510872001292,-77.5975,37.6999,37.6576,-77.6441,-77.6208,37.67875
2806,510872001301,-77.5921,37.7099,37.6893,-77.616,-77.60405,37.699600000000004
2807,510872001303,-77.6109,37.7016,37.6846,-77.6292,-77.62004999999999,37.6931
2808,510872002011,-77.5488,37.5947,37.5824,-77.5675,-77.55815,37.58855
2809,511059505002,-83.0323,36.7789,36.67,-83.2284,-83.13034999999999,36.724450000000004
2810,511059505004,-83.0685,36.6935,36.6502,-83.1932,-83.13085000000001,36.67185
2811,511059506001,-83.3475,36.6987,36.5981,-83.6754,-83.51145,36.6484
2812,511059506002,-83.4535,36.6337,36.5973,-83.623,-83.53825,36.6155
2813,511059506003,-83.3419,36.6619,36.5973,-83.4676,-83.40475,36.629599999999996
2814,511059506004,-83.2867,36.6799,36.5976,-83.3852,-83.33595,36.63875
2815,511076101011,-77.644,39.3242,39.2159,-77.7622,-77.7031,39.27005
2816,511076101012,-77.6307,39.3091,39.2518,-77.6698,-77.65025,39.28045
2817,511076101022,-77.5513,39.3063,39.2131,-77.6618,-77.60655,39.259699999999995
2818,511210210002,-80.3782,37.1221,37.0866,-80.4312,-80.4047,37.10435
2819,511210211001,-80.4183,37.1892,37.1623,-80.4442,-80.43125,37.17575
2820,511210211002,-80.4148,37.1637,37.144,-80.4355,-80.42515,37.15385
2821,511210211003,-80.4148,37.1635,37.1394,-80.4549,-80.43485,37.15145
2822,511210212001,-80.4351,37.179,37.1479,-80.5,-80.46755,37.16345
2823,511210212002,-80.4486,37.1945,37.1326,-80.5652,-80.5069,37.16355
2824,511210212003,-80.424,37.232,37.175,-80.5288,-80.47640000000001,37.2035
2825,511210212004,-80.4428,37.2859,37.1829,-80.615,-80.5289,37.234399999999994
2826,511210213001,-80.2387,37.3668,37.1867,-80.4792,-80.35895,37.27675
2827,511210213002,-80.2052,37.2863,37.1578,-80.3554,-80.28030000000001,37.222049999999996
2828,511210214001,-80.1924,37.248,37.1958,-80.2692,-80.2308,37.2219
2829,511210214002,-80.1822,37.2343,37.1485,-80.2669,-80.22455,37.1914
2830,511430103003,-79.3407,37.0185,36.945,-79.4885,-79.41460000000001,36.981750000000005
2831,511430103004,-79.4123,36.975,36.8813,-79.6219,-79.5171,36.92815
2832,511430104001,-79.5076,36.9348,36.8002,-79.6539,-79.58075,36.8675
2833,511430104002,-79.4537,36.8668,36.7307,-79.5366,-79.49515,36.79875
2834,511430104003,-79.5289,36.8287,36.6855,-79.6809,-79.60489999999999,36.757099999999994
2835,511430105001,-79.3102,36.8914,36.7733,-79.4091,-79.35964999999999,36.83235
2836,511430105003,-79.392,36.8956,36.7668,-79.5148,-79.45339999999999,36.8312
2837,511430106001,-79.3113,36.9632,36.9318,-79.3787,-79.345,36.947500000000005
2838,511430106002,-79.2818,36.9551,36.8661,-79.4893,-79.38555,36.9106
2839,510872002021,-77.5414,37.5889,37.5725,-77.555,-77.54820000000001,37.5807
2840,510872002022,-77.5341,37.592,37.5791,-77.5514,-77.54275,37.58555
2841,510872002024,-77.5316,37.5994,37.5916,-77.5488,-77.5402,37.5955
2842,510872003011,-77.4935,37.5901,37.5755,-77.5118,-77.50264999999999,37.5828
2843,510872003022,-77.5172,37.5973,37.586,-77.532,-77.52459999999999,37.59165
2844,510872003023,-77.5038,37.5958,37.5852,-77.5204,-77.5121,37.5905
2845,510872003031,-77.5107,37.6064,37.5944,-77.5298,-77.52025,37.6004
2846,510872003032,-77.5217,37.6127,37.5943,-77.5379,-77.5298,37.6035
2847,510872003052,-77.5379,37.6293,37.6127,-77.5539,-77.54589999999999,37.620999999999995
2848,510872003053,-77.5239,37.6301,37.6148,-77.5392,-77.53155,37.62245
2849,510872004041,-77.4908,37.6134,37.5975,-77.5181,-77.50444999999999,37.60545
2850,510872004061,-77.5073,37.6523,37.6431,-77.5208,-77.51405,37.6477
2851,510872004062,-77.5048,37.6674,37.6479,-77.5226,-77.5137,37.657650000000004
2852,510872004063,-77.5102,37.671,37.6556,-77.5275,-77.51885,37.6633
2853,510872004064,-77.5032,37.6822,37.6621,-77.5403,-77.52175,37.67215
2854,510872004065,-77.4992,37.7018,37.677,-77.5426,-77.5209,37.6894
2855,510872004072,-77.5452,37.6491,37.6352,-77.5606,-77.5529,37.64215
2856,510872004091,-77.5029,37.6326,37.6197,-77.5355,-77.5192,37.626149999999996
2857,510872004101,-77.5083,37.6166,37.6085,-77.5208,-77.51455,37.61255
2858,510872004102,-77.5012,37.6228,37.6134,-77.5242,-77.5127,37.6181
2859,510872004111,-77.516,37.642,37.6342,-77.5308,-77.52340000000001,37.6381
2860,510872004112,-77.5202,37.6422,37.6301,-77.5407,-77.53045,37.63615
2861,510872004113,-77.5165,37.6492,37.641,-77.5334,-77.52494999999999,37.6451
2862,510872004131,-77.5181,37.673,37.6453,-77.5472,-77.53265,37.65915
2863,510872004141,-77.5417,37.675,37.661,-77.5621,-77.5519,37.668
2864,510872004142,-77.5445,37.6618,37.649,-77.5544,-77.54945000000001,37.6554
2865,510872005011,-77.4915,37.5972,37.5817,-77.5107,-77.50110000000001,37.58945
2866,510872005012,-77.4914,37.6057,37.5924,-77.5162,-77.5038,37.59905
2867,510872005021,-77.4794,37.615,37.6034,-77.4967,-77.48805,37.6092
2868,510872005022,-77.4724,37.6037,37.573,-77.493,-77.4827,37.588350000000005
2869,510872005031,-77.4787,37.6453,37.621,-77.5181,-77.4984,37.63315
2870,510872006001,-77.4738,37.6243,37.615,-77.4887,-77.48124999999999,37.61965
2871,511076102011,-77.5975,39.2611,39.1732,-77.8,-77.69874999999999,39.217150000000004
2872,511076102012,-77.6141,39.2002,39.1429,-77.7551,-77.68459999999999,39.171549999999996
2873,511076102021,-77.7684,39.1887,39.1142,-77.8458,-77.80709999999999,39.15145
2874,511076102022,-77.7396,39.1855,39.1206,-77.7703,-77.75495000000001,39.15305
2875,511076103001,-77.53,39.2775,39.2053,-77.6214,-77.5757,39.2414
2876,511076103002,-77.4577,39.2722,39.15,-77.5483,-77.503,39.2111
2877,511076103003,-77.5346,39.2161,39.1458,-77.6187,-77.57665,39.180949999999996
2878,511076103004,-77.5828,39.191,39.1369,-77.6575,-77.62015,39.16395
2879,511076104002,-77.5645,39.1206,39.1104,-77.5879,-77.5762,39.1155
2880,511076105031,-77.5021,39.1529,39.1109,-77.5471,-77.52459999999999,39.1319
2881,511076105033,-77.5056,39.1139,39.0972,-77.5382,-77.5219,39.10555
2882,511076105041,-77.5427,39.1403,39.1246,-77.5574,-77.55005,39.132450000000006
2883,511076105042,-77.5516,39.1262,39.1133,-77.5637,-77.55765,39.119749999999996
2884,511076105044,-77.5377,39.1261,39.1135,-77.5493,-77.5435,39.1198
2885,511076105051,-77.542,39.1173,39.1045,-77.5661,-77.55405,39.1109
2886,511210214003,-80.2359,37.2029,37.1375,-80.3257,-80.2808,37.1702
2887,511210214004,-80.1764,37.1655,37.0704,-80.3354,-80.2559,37.11795
2888,511210215001,-80.3892,37.1129,37.0017,-80.4958,-80.4425,37.0573
2889,511210215002,-80.4528,37.1003,36.9816,-80.5801,-80.51644999999999,37.040949999999995
2890,511210215003,-80.4567,37.1534,37.0941,-80.5586,-80.50765,37.12375
2891,511210215004,-80.2888,37.1176,37.0096,-80.4266,-80.3577,37.0636
2892,511259501001,-78.6408,37.8253,37.6315,-78.8372,-78.739,37.7284
2893,511430114002,-79.2981,36.6795,36.6077,-79.3766,-79.33735,36.6436
2894,511455001011,-77.654,37.5892,37.5062,-77.7436,-77.6988,37.5477
2895,511455001012,-77.7116,37.5936,37.506,-77.805,-77.7583,37.549800000000005
2896,511455001013,-77.7158,37.613,37.5396,-77.8476,-77.7817,37.5763
2897,511455001014,-77.7926,37.5614,37.515,-77.8513,-77.82194999999999,37.5382
2898,511455001021,-77.8026,37.5286,37.4486,-77.8983,-77.85045,37.4886
2899,511455001023,-77.7875,37.4688,37.4149,-77.8686,-77.82804999999999,37.44185
2900,511455002001,-77.8697,37.6691,37.5687,-77.956,-77.91284999999999,37.6189
2901,511455002002,-77.8192,37.6139,37.5376,-77.9411,-77.88015,37.57575
2902,511455002003,-77.8391,37.5552,37.4723,-77.9657,-77.9024,37.51375
2903,511455002004,-77.8274,37.5837,37.5291,-77.8861,-77.85675,37.5564
2904,511455003001,-77.815,37.6917,37.598,-77.9531,-77.88405,37.64485
2905,511455004001,-77.9404,37.6574,37.5462,-78.1086,-78.02449999999999,37.6018
2906,510872002012,-77.546,37.6033,37.5938,-77.5664,-77.5562,37.59855
2907,510872006002,-77.4726,37.6167,37.6102,-77.4872,-77.4799,37.61345
2908,510872006004,-77.4709,37.6075,37.5984,-77.4795,-77.4752,37.60295
2909,510872007001,-77.4551,37.6176,37.6028,-77.4738,-77.46445,37.610200000000006
2910,510872007002,-77.4543,37.6057,37.5961,-77.4675,-77.46090000000001,37.600899999999996
