,GEOID,east,north,south,west,lon,lat
679,51087200130,-77.5921,37.7102,37.6846,-77.6329,-77.61250000000001,37.6974
680,51087200201,-77.546,37.6033,37.5824,-77.5675,-77.55675,37.59285
681,51087200202,-77.5316,37.5994,37.5725,-77.555,-77.5433,37.58595
682,51087200303,-77.5107,37.6127,37.5943,-77.5379,-77.5243,37.6035
683,51087200305,-77.5162,37.6301,37.6057,-77.5539,-77.53505,37.6179
684,51087200404,-77.4908,37.6137,37.5975,-77.5181,-77.50444999999999,37.605599999999995
685,51087200406,-77.4992,37.7018,37.6431,-77.5426,-77.5209,37.67245
686,51087200409,-77.5029,37.6326,37.6197,-77.5355,-77.5192,37.626149999999996
687,51087200410,-77.4967,37.6228,37.6085,-77.5242,-77.51044999999999,37.61565
688,51087200411,-77.516,37.6492,37.6301,-77.5407,-77.52835,37.63965
689,51087200413,-77.5181,37.673,37.6453,-77.5472,-77.53265,37.65915
690,51087200414,-77.5417,37.675,37.649,-77.5621,-77.5519,37.662
691,51087200501,-77.4914,37.6057,37.5817,-77.5162,-77.5038,37.5937
692,51087200502,-77.4724,37.615,37.573,-77.4967,-77.48455,37.594
693,51087200503,-77.4787,37.6453,37.6137,-77.5181,-77.4984,37.6295
694,51087200700,-77.4543,37.6176,37.5961,-77.4738,-77.46405,37.60685
695,51087200801,-77.4571,37.6452,37.6167,-77.494,-77.47555,37.63095
696,51087200804,-77.4098,37.6177,37.5984,-77.4503,-77.43005,37.60805
697,51087200805,-77.4078,37.6017,37.5799,-77.4408,-77.42429999999999,37.5908
698,51087200903,-77.4483,37.7015,37.6281,-77.5012,-77.47475,37.6648
699,51087200904,-77.4047,37.6845,37.6112,-77.4526,-77.42865,37.64785
700,51087200905,-77.4593,37.6714,37.6351,-77.4966,-77.47794999999999,37.65325
701,51087201001,-77.3338,37.6125,37.5615,-77.4134,-77.3736,37.587
702,51087201002,-77.3823,37.5849,37.5579,-77.4158,-77.39905,37.5714
703,51001090200,-75.3233,38.02,37.8378,-75.6482,-75.48575,37.9289
704,51001090300,-75.5325,37.9734,37.7993,-75.7598,-75.64615,37.88635
705,51001090400,-75.5009,37.8783,37.5806,-75.6997,-75.6003,37.72945
706,51001090500,-75.6246,37.855,37.6997,-75.7306,-75.6776,37.77735
707,51001090600,-75.6811,37.954,37.6631,-76.0465,-75.8638,37.80855
708,51001090700,-75.6807,37.7043,37.5493,-75.9412,-75.81094999999999,37.6268
709,51001090800,-75.5969,37.692,37.4486,-75.8452,-75.72105,37.5703
710,51001980200,-75.3789,37.9572,37.8182,-75.515,-75.44695,37.887699999999995
711,51001990100,-75.2988,37.9559,37.4995,-75.6482,-75.4735,37.7277
712,51001990200,-75.8032,37.7602,37.5846,-75.9318,-75.8675,37.672399999999996
713,51003010100,-78.4654,38.2779,38.062,-78.7881,-78.62675,38.16995
714,51003010201,-78.3323,38.214,38.1278,-78.4941,-78.4132,38.1709
715,51003010202,-78.4583,38.1773,38.0744,-78.5932,-78.52574999999999,38.12585
716,51003010300,-78.3947,38.1634,38.0882,-78.4658,-78.43025,38.1258
717,51003010401,-78.2081,38.1738,37.986,-78.447,-78.32755,38.079899999999995
718,51003010402,-78.3248,38.0225,37.9384,-78.4811,-78.40295,37.980450000000005
719,51003010500,-78.3758,38.0741,38.0135,-78.4608,-78.4183,38.043800000000005
720,51003010602,-78.4395,38.0882,38.0458,-78.4722,-78.45585,38.067
721,51003010800,-78.4612,38.1048,38.0485,-78.5337,-78.49745,38.07665
722,51003010901,-78.5048,38.0563,38.0438,-78.5247,-78.51474999999999,38.05005
723,51003010902,-78.514,38.0483,38.026,-78.5287,-78.52135,38.03715
724,51003010903,-78.4978,38.0429,38.0286,-78.5165,-78.50715,38.03575
725,51003011000,-78.5246,38.1044,38.0208,-78.6715,-78.59805,38.0626
726,51003011100,-78.6477,38.0964,38.0313,-78.7499,-78.6988,38.06385
727,51003011201,-78.6259,38.1106,37.9007,-78.8392,-78.73255,38.00565
728,51003011202,-78.5204,38.0358,37.895,-78.6967,-78.60855000000001,37.9654
729,51003011301,-78.3666,38.0094,37.8234,-78.6272,-78.49690000000001,37.916399999999996
730,51003011400,-78.4674,37.9222,37.7227,-78.7604,-78.6139,37.82245
731,51005070100,-79.7867,37.83,37.8077,-79.8457,-79.8162,37.81885
732,51005080100,-79.6123,37.893,37.7122,-79.9193,-79.76580000000001,37.8026
733,51005080201,-79.8317,37.9536,37.7706,-80.0049,-79.9183,37.8621
734,51005080202,-79.8839,37.7968,37.5964,-80.1782,-80.03105,37.696600000000004
735,51005080301,-79.9338,37.9607,37.7757,-80.2295,-80.08165,37.8682
736,51005080302,-80.0504,37.8239,37.6138,-80.2961,-80.17325,37.71885
737,51007930100,-77.8518,37.4981,37.2712,-78.2407,-78.04625,37.38465
738,51007930200,-77.6492,37.3715,37.1922,-78.1249,-77.88704999999999,37.28185
739,51009010300,-79.1205,37.5902,37.4425,-79.2489,-79.1847,37.51635
740,51009010401,-79.0525,37.5333,37.4679,-79.1473,-79.09989999999999,37.5006
741,51009010502,-79.088,37.4263,37.3965,-79.1343,-79.11115,37.4114
742,51009010503,-79.1187,37.4733,37.4101,-79.166,-79.14235,37.4417
743,51009010504,-79.085,37.4668,37.4255,-79.1243,-79.10464999999999,37.44615
744,51009010600,-78.9762,37.5173,37.3857,-79.1156,-79.0459,37.451499999999996
745,51011040100,-78.7715,37.4317,37.2772,-78.9671,-78.86930000000001,37.35445
746,51011040200,-78.705,37.5525,37.3407,-79.0185,-78.86175,37.446600000000004
747,51011040300,-78.5944,37.4569,37.2019,-78.9301,-78.76225,37.3294
748,51013100200,-77.1249,38.914,38.8948,-77.1597,-77.1423,38.904399999999995
749,51013100300,-77.1134,38.9343,38.9031,-77.1458,-77.1296,38.9187
750,51013100500,-77.0932,38.9113,38.8959,-77.13,-77.1116,38.9036
751,51013100600,-77.0988,38.8994,38.8881,-77.1153,-77.10705,38.89375
752,51013100700,-77.114,38.8994,38.88,-77.128,-77.12100000000001,38.889700000000005
753,51013100900,-77.1245,38.8964,38.8792,-77.1391,-77.1318,38.8878
754,51013101000,-77.1356,38.8961,38.8799,-77.1461,-77.14085,38.888
755,51013101100,-77.1442,38.8942,38.8736,-77.1659,-77.15504999999999,38.8839
756,51013101200,-77.1238,38.8822,38.8661,-77.1471,-77.13544999999999,38.87415
757,51013101300,-77.1112,38.8816,38.8665,-77.1394,-77.1253,38.87405
758,51013101402,-77.108,38.8895,38.8821,-77.1187,-77.11335,38.8858
759,51013101403,-77.1076,38.8846,38.8771,-77.1158,-77.1117,38.880849999999995
760,51013101404,-77.0992,38.8861,38.8778,-77.1082,-77.1037,38.88195
761,51013101500,-77.084,38.8983,38.8834,-77.1083,-77.09615,38.89085
762,51013101601,-77.0706,38.9021,38.8959,-77.0943,-77.08245,38.899
763,51013101603,-77.0682,38.8984,38.8932,-77.0821,-77.07515000000001,38.8958
764,51013101701,-77.0779,38.8932,38.8864,-77.084,-77.08095,38.8898
765,51013101702,-77.068,38.8951,38.8896,-77.0803,-77.07415,38.89235
766,51013101801,-77.0898,38.8896,38.8809,-77.095,-77.0924,38.88525
767,51013101802,-77.0833,38.8917,38.8845,-77.0907,-77.08699999999999,38.8881
768,51013101803,-77.0833,38.8855,38.8728,-77.0945,-77.0889,38.879149999999996
769,51013102001,-77.1075,38.8782,38.8725,-77.1134,-77.11045,38.87535
770,51013102002,-77.1021,38.8819,38.8755,-77.1083,-77.1052,38.8787
771,51013102003,-77.1003,38.877,38.8676,-77.1128,-77.10655,38.8723
772,51013102100,-77.1131,38.8675,38.8581,-77.1376,-77.12535,38.8628
773,51013102200,-77.1096,38.8622,38.8533,-77.1272,-77.11840000000001,38.857749999999996
774,51013102302,-77.092,38.8664,38.8564,-77.116,-77.104,38.8614
775,51013102400,-77.0783,38.8771,38.8664,-77.1007,-77.0895,38.87175
776,51013102500,-77.0629,38.8701,38.8613,-77.0946,-77.07875,38.865700000000004
777,51013102600,-77.0885,38.8613,38.8476,-77.0987,-77.0936,38.85445
778,51013102701,-77.0966,38.8595,38.8521,-77.1098,-77.1032,38.8558
779,51013102801,-77.103,38.8564,38.8428,-77.1211,-77.11205,38.849599999999995
780,51013102802,-77.0952,38.8521,38.8419,-77.1092,-77.10220000000001,38.847
781,51013102901,-77.0857,38.8469,38.8347,-77.1067,-77.09620000000001,38.8408
782,51013103000,-77.0847,38.8404,38.8273,-77.0978,-77.09125,38.83385
783,51013103100,-77.07,38.8597,38.8437,-77.0952,-77.0826,38.851699999999994
784,51013103200,-77.0723,38.865,38.8551,-77.092,-77.08215,38.86005
785,51013103300,-77.0679,38.866,38.8594,-77.0776,-77.07275,38.862700000000004
786,51013103401,-77.0706,38.8877,38.8667,-77.0841,-77.07735,38.8772
787,51013103501,-77.0627,38.8671,38.8583,-77.0693,-77.066,38.862700000000004
788,51013103502,-77.0535,38.8659,38.857,-77.0636,-77.05855,38.861450000000005
789,51013103503,-77.0516,38.8652,38.8573,-77.0561,-77.05385,38.86125
790,51013103601,-77.0534,38.8586,38.8478,-77.0652,-77.05930000000001,38.8532
791,51013103700,-77.0537,38.8617,38.8412,-77.0743,-77.064,38.85145
792,51013103800,-77.0648,38.8531,38.8433,-77.082,-77.07339999999999,38.8482
793,51013980100,-77.0412,38.9008,38.8648,-77.0785,-77.05985000000001,38.8828
794,51013980200,-77.0317,38.8722,38.8396,-77.0509,-77.0413,38.8559
795,51015070200,-78.9963,38.4778,38.2232,-79.3134,-79.15485000000001,38.3505
796,51015070300,-78.8541,38.3506,38.2037,-79.0544,-78.95425,38.27715
797,51015070400,-78.7494,38.2782,38.1436,-78.9351,-78.84225,38.210899999999995
798,51015070500,-78.7721,38.1817,38.0326,-78.9286,-78.85034999999999,38.107150000000004
799,51015070600,-78.8986,38.1685,38.062,-79.0487,-78.97364999999999,38.11525
800,51015070700,-78.9156,38.2523,38.1534,-79.1071,-79.01135,38.20285
801,51015070800,-79.0812,38.3062,38.1252,-79.2961,-79.18865,38.2157
802,51015070900,-78.9887,38.1436,38.0397,-79.2162,-79.10245,38.09165
803,51015071000,-79.0441,38.1542,37.8888,-79.3678,-79.20595,38.0215
804,51015071102,-78.9888,38.0573,37.9411,-79.1237,-79.05625,37.9992
805,51015071200,-78.8575,38.083,37.8816,-79.0623,-78.9599,37.982299999999995
806,51019030101,-79.1833,37.5211,37.3878,-79.3569,-79.2701,37.454449999999994
807,51019030103,-79.2319,37.4214,37.3612,-79.3447,-79.28829999999999,37.3913
808,51019030104,-79.2502,37.3703,37.3168,-79.3286,-79.2894,37.34355
809,51019030201,-79.2822,37.4199,37.3006,-79.4363,-79.35925,37.36025
810,51019030202,-79.2899,37.3196,37.1147,-79.5217,-79.4058,37.217150000000004
811,51019030300,-79.3308,37.6182,37.3843,-79.6261,-79.47845,37.50125
812,51019030401,-79.4196,37.457,37.3432,-79.6997,-79.55965,37.4001
813,51019030402,-79.3937,37.3713,37.2226,-79.6998,-79.54675,37.296949999999995
814,51019030503,-79.4586,37.1484,37.006,-79.649,-79.5538,37.077200000000005
815,51019030504,-79.5823,37.2074,37.1183,-79.7117,-79.64699999999999,37.16285
816,51019030601,-79.6556,37.2609,37.1736,-79.7826,-79.7191,37.21725
817,51019030603,-79.6677,37.331,37.2415,-79.851,-79.75935,37.28625
818,51019030604,-79.6142,37.3709,37.24,-79.8202,-79.71719999999999,37.30545
819,51019030605,-79.625,37.4852,37.3199,-79.8142,-79.7196,37.40255
820,51021040100,-80.8546,37.3023,37.0251,-81.1423,-80.99845,37.163700000000006
821,51021040200,-81.0916,37.275,36.9524,-81.4622,-81.2769,37.113699999999994
822,51023040100,-79.6674,37.801,37.5314,-80.032,-79.8497,37.6662
823,51023040200,-79.4986,37.6553,37.4248,-79.8341,-79.66635,37.540049999999994
824,51023040301,-79.7767,37.5586,37.4493,-79.9281,-79.8524,37.50395
825,51023040401,-79.7569,37.4735,37.3731,-79.8957,-79.8263,37.4233
826,51023040402,-79.8648,37.4112,37.3381,-79.946,-79.9054,37.37465
827,51023040501,-79.7974,37.4063,37.3287,-79.8876,-79.8425,37.3675
828,51023040502,-79.7753,37.3852,37.3092,-79.8657,-79.82050000000001,37.3472
829,51025930100,-77.6573,37.0245,36.7764,-78.0267,-77.84200000000001,36.900450000000006
830,51025930201,-77.6565,36.8485,36.7573,-77.9138,-77.78514999999999,36.8029
831,51025930203,-77.6558,36.8381,36.7015,-78.0121,-77.83395,36.769800000000004
832,51025930300,-77.6558,36.7875,36.5442,-78.0462,-77.851,36.66585
833,51053840100,-77.4494,37.2229,36.8738,-77.9003,-77.67484999999999,37.04835
834,51059491103,-77.4501,38.8581,38.8332,-77.466,-77.45805,38.84565
835,51019030501,-79.3995,37.2807,37.048,-79.6861,-79.5428,37.16435
836,51153901403,-77.4959,38.7905,38.7596,-77.5321,-77.51400000000001,38.77505
837,51730811300,-77.3831,37.2386,37.2133,-77.4072,-77.39515,37.22595
838,51027010200,-81.9264,37.5378,37.2891,-82.2864,-82.10640000000001,37.41345
839,51027010300,-82.0988,37.3189,37.207,-82.3147,-82.20675,37.262950000000004
840,51027010400,-81.9052,37.3194,37.2319,-82.1088,-82.007,37.27565
841,51027010500,-81.7393,37.3329,37.1669,-81.929,-81.83415,37.2499
842,51027010600,-81.8662,37.266,37.1178,-82.1038,-81.98500000000001,37.191900000000004
843,51029930102,-78.2397,37.7153,37.5635,-78.489,-78.36435,37.639399999999995
844,51029930201,-78.3023,37.612,37.3397,-78.5008,-78.40155,37.47585
845,51031020101,-78.9722,37.4335,37.2668,-79.1344,-79.05330000000001,37.35015
846,51031020102,-78.92,37.3501,37.1912,-79.1226,-79.0213,37.27065
847,51031020300,-79.2331,37.3577,37.3292,-79.2697,-79.25139999999999,37.343450000000004
848,51031020401,-79.1849,37.3469,37.3104,-79.2628,-79.22385,37.328649999999996
849,51031020402,-79.2466,37.3364,37.3051,-79.2899,-79.26825,37.320750000000004
850,51031020403,-79.2121,37.3152,37.2061,-79.3502,-79.28115,37.26065
851,51031020500,-79.0947,37.3094,37.1529,-79.2873,-79.191,37.23115
852,51031020600,-79.1619,37.2173,37.0559,-79.4429,-79.3024,37.1366
853,51031020800,-78.9453,37.2258,37.0475,-79.2159,-79.0806,37.13665
854,51031020900,-78.8242,37.2487,37.0223,-79.0713,-78.94775,37.1355
855,51033030201,-77.2431,38.0188,37.876,-77.4678,-77.35544999999999,37.9474
856,51033030300,-77.2741,38.1061,37.9422,-77.4096,-77.34185,38.02415
857,51033030400,-77.3769,38.1431,38.0345,-77.5707,-77.47380000000001,38.0888
858,51033030500,-77.3773,38.0597,37.8834,-77.6433,-77.5103,37.97155
859,51033030600,-77.2477,37.9388,37.7763,-77.471,-77.35935,37.85755
860,51035080100,-80.567,36.9318,36.761,-80.8564,-80.7117,36.8464
861,51035080200,-80.7088,36.8482,36.68,-80.8778,-80.79329999999999,36.7641
862,51035080300,-80.8303,36.8474,36.6711,-81.0424,-80.93635,36.75925
863,51035080400,-80.6868,36.7344,36.6169,-80.9142,-80.8005,36.675650000000005
864,51035080500,-80.4539,36.8433,36.6413,-80.7346,-80.59425,36.7423
865,51035080601,-80.7054,36.6524,36.5591,-80.9067,-80.80605,36.60575
866,51035080602,-80.5918,36.6735,36.5579,-80.7451,-80.66845,36.6157
867,51181860200,-76.6933,37.2015,36.9444,-77.156,-76.92465,37.072950000000006
868,51183870300,-76.9638,37.112,36.9933,-77.187,-77.0754,37.05265
869,51183870400,-76.9535,37.0372,36.9077,-77.0725,-77.013,36.972449999999995
870,51185020100,-81.2922,37.3377,37.2186,-81.4694,-81.3808,37.27815
871,51185020200,-81.2421,37.2804,37.2264,-81.4024,-81.32225,37.2534
872,51185020300,-81.4317,37.267,37.0815,-81.7368,-81.58425,37.17425
873,51041101007,-77.6439,37.4384,37.4033,-77.6931,-77.6685,37.42085
874,51041101009,-77.6704,37.4042,37.3612,-77.7307,-77.70054999999999,37.3827
875,51041101010,-77.6084,37.4044,37.35,-77.68,-77.64420000000001,37.3772
876,51041101011,-77.6422,37.4081,37.3839,-77.6674,-77.6548,37.396
877,51041101012,-77.6166,37.4238,37.3939,-77.6597,-77.63815,37.40885
878,51041101013,-77.5913,37.4116,37.3793,-77.6505,-77.6209,37.39545
879,51043010100,-77.8609,39.2646,39.0929,-78.0871,-77.974,39.17875
880,51043010200,-77.9537,39.159,39.0127,-78.152,-78.05285,39.08585
881,51043010300,-77.8282,39.1535,38.9795,-78.0584,-77.9433,39.066500000000005
882,51045050100,-79.969,37.6603,37.3149,-80.4756,-80.22229999999999,37.4876
883,51047930101,-77.9785,38.5997,38.4776,-78.0611,-78.0198,38.538650000000004
884,51117930800,-78.5243,36.6909,36.5414,-78.7403,-78.6323,36.616150000000005
885,51119950900,-76.5796,37.7703,37.6336,-76.7511,-76.66534999999999,37.70195
886,51119951000,-76.4703,37.6801,37.5333,-76.6959,-76.5831,37.606700000000004
887,51119951200,-76.298,37.5812,37.5103,-76.4323,-76.36515,37.54575
888,51121020100,-80.4154,37.2334,37.2131,-80.4408,-80.4281,37.22325
889,51121020202,-80.4031,37.2085,37.1761,-80.45,-80.42654999999999,37.1923
890,51121020300,-80.4177,37.2812,37.2154,-80.497,-80.45734999999999,37.2483
891,51121020400,-80.4106,37.2712,37.2374,-80.4314,-80.42099999999999,37.2543
892,51121020500,-80.34,37.2925,37.2317,-80.4211,-80.38055,37.2621
893,51121020600,-80.3634,37.2467,37.2128,-80.4143,-80.38884999999999,37.229749999999996
894,51121020700,-80.3625,37.2337,37.1796,-80.4321,-80.3973,37.206649999999996
895,51157950100,-78.0199,38.8649,38.6492,-78.3322,-78.17605,38.75705
896,51157950200,-77.9355,38.7775,38.5208,-78.3383,-78.1369,38.649150000000006
897,51159040100,-76.5773,38.1244,37.7923,-76.9379,-76.7576,37.958349999999996
898,51159040200,-76.5078,37.985,37.8315,-76.7226,-76.6152,37.908249999999995
899,51185020400,-81.633,37.2405,37.0626,-81.8015,-81.71725,37.15155
900,51185020500,-81.8112,37.1531,37.0656,-81.9018,-81.8565,37.109350000000006
901,51185020600,-81.5112,37.1207,36.933,-81.8005,-81.65585,37.026849999999996
902,51185020700,-81.2613,37.2138,36.9864,-81.5588,-81.41005000000001,37.1001
903,51185020800,-81.3171,37.2404,37.1566,-81.4806,-81.39885,37.198499999999996
904,51185020900,-81.7806,37.1917,37.0895,-81.8751,-81.82785000000001,37.1406
905,51041101004,-77.624,37.3952,37.2668,-77.8526,-77.7383,37.331
906,51047930102,-77.8479,38.6988,38.5098,-78.0654,-77.95665,38.604299999999995
907,51047930202,-78.0224,38.6126,38.4438,-78.232,-78.1272,38.5282
908,51047930300,-77.9374,38.515,38.4694,-77.9987,-77.96805,38.4922
909,51047930501,-77.973,38.4575,38.3085,-78.1314,-78.0522,38.383
910,51047930502,-77.887,38.4648,38.3537,-78.0335,-77.96025,38.40925
911,51087201201,-77.2963,37.5769,37.5374,-77.3658,-77.33105,37.55715
912,51087201202,-77.3119,37.5514,37.5294,-77.3561,-77.334,37.540400000000005
913,51087201401,-77.3266,37.549,37.4998,-77.37,-77.3483,37.5244
914,51121020800,-80.3234,37.1918,37.1298,-80.4236,-80.3735,37.1608
915,51121020900,-80.2982,37.1582,37.1063,-80.4088,-80.3535,37.13225
916,51121021100,-80.4088,37.1892,37.1265,-80.458,-80.4334,37.157849999999996
917,51121021200,-80.424,37.2859,37.1326,-80.615,-80.5195,37.20925
918,51121021300,-80.2052,37.3668,37.1578,-80.4792,-80.3422,37.262299999999996
919,51121021400,-80.1764,37.248,37.0704,-80.3354,-80.2559,37.1592
920,51125950100,-78.6408,37.8655,37.5356,-78.9562,-78.79849999999999,37.70055
921,51161030100,-79.9456,37.4223,37.2638,-80.2621,-80.10385,37.343050000000005
922,51161030204,-79.934,37.3482,37.3201,-79.9704,-79.9522,37.334149999999994
923,51161030205,-79.9506,37.361,37.3271,-79.9977,-79.97415,37.344049999999996
924,51161030300,-80.0382,37.3482,37.2323,-80.2189,-80.12855,37.29025
925,51161030500,-80.0465,37.2825,37.1759,-80.1912,-80.11885,37.2292
926,51161030600,-79.9987,37.2459,37.1082,-80.1835,-80.0911,37.177049999999994
927,51161030701,-80.0132,37.2628,37.2017,-80.0514,-80.03229999999999,37.23225
928,51161030801,-79.974,37.241,37.2213,-80.0133,-79.99365,37.23115
929,51161030802,-79.9859,37.224,37.2007,-80.0225,-80.0042,37.21235
930,51185021100,-81.2251,37.2464,37.0989,-81.5741,-81.39959999999999,37.172650000000004
931,51187020100,-78.0042,39.0186,38.8782,-78.1481,-78.07615,38.9484
932,51187020200,-78.0584,39.0363,38.9443,-78.3334,-78.1959,38.9903
933,51187020300,-78.1878,38.9833,38.8069,-78.3867,-78.28725,38.8951
934,51187020400,-78.1935,38.9421,38.9034,-78.2203,-78.20689999999999,38.92275
935,51187020500,-78.1822,38.9441,38.9057,-78.1995,-78.19085,38.9249
936,51187020601,-78.1218,38.9705,38.9088,-78.1893,-78.15555,38.93965
937,51187020602,-78.1114,38.9107,38.8238,-78.2132,-78.1623,38.86725
938,51087201403,-77.2093,37.5605,37.514,-77.3194,-77.26435000000001,37.53725
939,51087201404,-77.1805,37.5238,37.4652,-77.3062,-77.24334999999999,37.4945
940,51087201502,-77.2959,37.5039,37.4298,-77.3829,-77.33940000000001,37.46685
941,51087201601,-77.1773,37.4931,37.352,-77.3131,-77.24520000000001,37.42255
942,51087201602,-77.2971,37.5173,37.3749,-77.429,-77.36305,37.4461
943,51087980100,-77.2999,37.5228,37.4893,-77.3418,-77.32085000000001,37.50605
944,51089010100,-79.8958,36.7399,36.6841,-79.9406,-79.9182,36.712
945,51089010200,-79.8779,36.7673,36.694,-79.9291,-79.90350000000001,36.73065
946,51089010300,-79.7712,36.7986,36.6551,-79.8829,-79.82705,36.72685
947,51125950200,-78.7321,38.0476,37.843,-78.9852,-78.85865000000001,37.9453
948,51127700100,-77.0791,37.6269,37.4684,-77.2344,-77.15674999999999,37.547650000000004
949,51127700200,-76.9851,37.6039,37.429,-77.1384,-77.06175,37.516450000000006
950,51131930100,-75.658,37.5573,37.3661,-75.9635,-75.81075,37.4617
951,51131930200,-75.8171,37.4861,37.2865,-76.0235,-75.9203,37.3863
952,51161030900,-79.9116,37.2313,37.1371,-80.0061,-79.95885000000001,37.1842
953,51161031000,-79.8421,37.2663,37.169,-79.9292,-79.88565,37.21765
954,51161031102,-79.8705,37.2946,37.2753,-79.9178,-79.89415,37.28495
955,51161031201,-79.8396,37.3203,37.2412,-79.881,-79.8603,37.28075
956,51161031202,-79.8577,37.3522,37.2971,-79.9265,-79.8921,37.324650000000005
957,51163930100,-79.1434,37.9427,37.7287,-79.435,-79.2892,37.8357
958,51163930200,-79.2237,38.0861,37.7916,-79.6508,-79.43725,37.93885
959,51187020700,-78.1705,38.9087,38.757,-78.3652,-78.26785000000001,38.83285
960,51191010100,-82.0356,36.7195,36.5945,-82.1461,-82.09085,36.657
961,51191010200,-82.1145,36.6797,36.5957,-82.308,-82.21125,36.637699999999995
962,51191010402,-81.9786,36.769,36.6781,-82.0666,-82.0226,36.72355
963,51191010501,-81.9278,36.7534,36.7062,-82.0097,-81.96875,36.7298
964,51191010502,-81.8972,36.7428,36.6939,-82.0119,-81.95455,36.71835
965,51191010601,-81.7976,36.7697,36.6678,-81.9763,-81.88695,36.71875
966,51191010602,-81.7925,36.8076,36.7269,-81.932,-81.86225,36.767250000000004
967,51089010400,-79.6407,36.8561,36.6454,-79.8111,-79.7259,36.75075
968,51089010500,-79.6905,36.6735,36.542,-79.8413,-79.7659,36.607749999999996
969,51089010601,-79.8588,36.6621,36.5851,-79.8996,-79.8792,36.623599999999996
970,51089010602,-79.818,36.6702,36.5424,-79.9107,-79.86435,36.606300000000005
971,51089010700,-79.8619,36.6485,36.5424,-80.0535,-79.9577,36.59545
972,51089010800,-79.8815,36.7224,36.6335,-79.9564,-79.91895,36.677949999999996
973,51089010900,-79.9394,36.6959,36.6058,-80.0691,-80.00425000000001,36.650850000000005
974,51089011000,-79.9532,36.7532,36.674,-80.0947,-80.02395,36.7136
975,51089011200,-79.9862,36.7944,36.7354,-80.0951,-80.04065,36.7649
976,51131930300,-75.7237,37.3979,37.0841,-76.0258,-75.87475,37.241
977,51131990100,-75.6556,37.4673,37.0819,-75.976,-75.8158,37.2746
978,51133020100,-76.4348,38.035,37.9157,-76.6345,-76.53465,37.97535
979,51133020200,-76.3137,37.9815,37.8182,-76.5487,-76.43119999999999,37.89985
980,51133020300,-76.2367,37.9334,37.6819,-76.4201,-76.3284,37.807649999999995
981,51135000100,-77.7959,37.2312,36.9986,-78.0426,-77.91925,37.114900000000006
982,51163930300,-79.3804,37.8952,37.6167,-79.6887,-79.53455,37.75595
983,51163930400,-79.3033,37.7424,37.5329,-79.6087,-79.45599999999999,37.63765
984,51165010100,-78.486,38.4659,38.2907,-78.6958,-78.5909,38.378299999999996
985,51165010200,-78.5629,38.4349,38.3713,-78.6363,-78.59960000000001,38.403099999999995
986,51165010300,-78.6178,38.5061,38.371,-78.7473,-78.68254999999999,38.438550000000006
987,51165010400,-78.6418,38.6358,38.4886,-78.8043,-78.72305,38.562200000000004
988,51191010700,-81.6967,36.9284,36.7367,-81.8718,-81.78425,36.83255
989,51510201300,-77.0496,38.8316,38.8131,-77.0595,-77.05455,38.82235
990,51510201400,-77.0564,38.8311,38.8137,-77.0665,-77.06145000000001,38.8224
991,51510201500,-77.0548,38.8206,38.8069,-77.0758,-77.06530000000001,38.81375
992,51510201801,-77.0358,38.8413,38.8085,-77.0524,-77.0441,38.8249
993,51510201802,-77.0372,38.8109,38.8052,-77.0478,-77.04249999999999,38.808049999999994
994,51510201900,-77.0373,38.8081,38.8016,-77.0649,-77.05109999999999,38.80485
995,51510202002,-77.0386,38.7982,38.7854,-77.0514,-77.045,38.7918
996,51515050100,-79.4872,37.3562,37.3154,-79.5572,-79.5222,37.3358
997,51520020100,-82.1892,36.6218,36.5952,-82.2432,-82.2162,36.6085
998,51520020200,-82.144,36.6274,36.5949,-82.1942,-82.1691,36.61115
999,51520020300,-82.133,36.6135,36.5946,-82.1801,-82.15655,36.60405
1000,51520020400,-82.1031,36.6769,36.6055,-82.1681,-82.1356,36.6412
1001,51530930600,-79.3277,37.7616,37.6957,-79.3826,-79.35515,37.72865
1002,51540000202,-78.4863,38.0417,38.0314,-78.5035,-78.4949,38.03655
1003,51540000401,-78.4775,38.0303,38.0101,-78.5054,-78.49145,38.0202
1004,51540000402,-78.4621,38.0284,38.0114,-78.4853,-78.47370000000001,38.0199
1005,51540000501,-78.488,38.0314,38.0177,-78.5055,-78.49674999999999,38.02455
1006,51540000502,-78.4968,38.0283,38.0097,-78.5236,-78.5102,38.019000000000005
1007,51093280101,-76.5658,37.1421,36.9801,-76.7717,-76.66874999999999,37.061099999999996
1008,51093280103,-76.4841,37.0075,36.9063,-76.5862,-76.53515,36.956900000000005
1009,51093280105,-76.5805,36.9897,36.9204,-76.6721,-76.6263,36.95505
1010,51093280106,-76.5568,36.9759,36.9373,-76.61,-76.5834,36.9566
1011,51093280200,-76.5379,37.0309,36.8402,-76.8593,-76.6986,36.935550000000006
1012,51093280300,-76.6329,36.9155,36.7575,-76.8351,-76.73400000000001,36.8365
1013,51093280400,-76.7412,36.8686,36.6441,-76.9303,-76.83575,36.75635
1014,51095080101,-76.6273,37.2661,37.216,-76.7003,-76.66380000000001,37.24105
1015,51135000200,-77.9453,37.2712,37.0105,-78.151,-78.04814999999999,37.14085
1016,51135000300,-78.0709,37.2962,37.0448,-78.2394,-78.15514999999999,37.170500000000004
1017,51137110102,-77.8381,38.389,38.1174,-78.115,-77.97655,38.25320000000001
1018,51137110103,-77.7032,38.393,38.3049,-77.8135,-77.75835000000001,38.34895
